Post_ID,Platform,Topic,Post_Text,Likes,Shares,Sentiment,Date
5617,1,0,8,4905,594,2,44
5618,3,1,18,1060,162,1,210
5619,0,6,1,3933,106,2,114
5620,3,0,14,934,51,0,43
5621,5,6,26,2449,759,2,51
5622,5,2,25,532,286,1,286
5623,2,4,14,663,388,0,173
5624,0,2,18,34,99,1,153
5625,0,4,27,578,201,0,175
5626,1,2,6,4535,79,2,315
5627,4,5,25,143,62,1,323
5628,4,1,6,2299,822,2,292
5629,2,6,21,54,433,0,252
5630,4,6,3,2018,599,2,300
5631,0,0,27,615,691,0,288
5632,1,0,24,635,157,2,28
5633,0,2,28,2112,684,0,290
5634,4,0,16,1110,618,0,140
5635,2,2,16,2326,431,0,306
5636,4,4,7,958,12,1,151
5637,0,3,22,1218,90,1,239
5638,1,5,20,1178,16,1,171
5639,1,6,17,1202,68,1,314
5640,5,6,17,1217,74,1,91
5641,1,6,4,766,147,0,92
5642,0,2,4,2482,167,0,205
5643,1,6,16,1233,270,0,52
5644,1,1,20,608,91,1,88
5645,1,5,25,1428,258,1,179
5646,1,4,9,564,47,1,30
5647,2,3,25,743,149,1,287
5648,1,0,1,2352,550,2,21
5649,0,5,13,2052,285,0,362
5650,1,2,16,2470,365,0,233
5651,4,3,9,1292,150,1,42
5652,1,5,25,753,294,1,232
5653,0,5,20,373,254,1,288
5654,0,2,17,1295,217,1,354
5655,3,3,27,1536,305,0,220
5656,0,6,9,777,122,1,49
5657,3,3,15,1069,274,0,75
5658,1,5,26,3726,71,2,303
5659,1,5,10,2234,617,0,186
5660,4,4,23,1781,468,2,286
5661,2,1,16,1664,195,0,44
5662,5,5,25,1381,206,1,332
5663,3,0,10,1455,333,0,358
5664,5,2,13,2650,429,0,129
5665,5,3,1,1978,651,2,278
5666,0,3,3,1518,770,2,44
5667,2,0,15,2327,268,0,327
5668,5,2,2,2775,698,2,238
5669,1,0,9,1196,137,1,270
5670,0,3,2,2614,259,2,67
5671,3,5,24,3811,506,2,224
5672,0,4,15,1116,222,0,115
5673,3,0,1,1756,282,2,38
5674,0,0,6,2426,728,2,37
5675,0,3,14,2282,662,0,290
5676,3,1,17,333,54,1,14
5677,5,6,14,1346,50,0,219
5678,1,2,27,1489,567,0,78
5679,2,1,2,4144,811,2,52
5680,1,2,16,2581,641,0,303
5681,1,6,4,410,677,0,285
5682,2,6,25,1360,13,1,203
5683,4,2,28,483,104,0,171
5684,4,1,0,4194,558,2,325
5685,4,1,11,835,91,1,35
5686,2,5,7,621,191,1,24
5687,1,4,18,709,232,1,251
5688,5,4,2,4864,815,2,295
5689,0,4,24,4131,563,2,7
5690,2,0,15,2091,254,0,70
5691,0,6,7,1472,17,1,12
5692,0,6,28,1914,382,0,198
5693,3,1,23,3223,715,2,158
5694,3,2,11,100,141,1,145
5695,3,4,3,4104,91,2,158
5696,3,0,17,487,162,1,8
5697,1,4,1,3187,513,2,207
5698,5,2,22,60,36,1,125
5699,4,3,15,1535,59,0,365
5700,1,1,27,487,648,0,297
5701,4,3,0,2107,682,2,299
5702,5,1,17,10,129,1,29
5703,5,6,10,2083,64,0,183
5704,0,2,7,480,96,1,342
5705,3,0,3,2418,302,2,295
5706,1,6,1,2194,921,2,209
5707,3,0,1,2361,105,2,27
5708,5,6,6,2775,970,2,354
5709,2,1,27,1112,383,0,340
5710,2,3,12,539,247,1,0
5711,4,6,14,1370,427,0,214
5712,5,3,1,3369,959,2,149
5713,5,3,16,1244,129,0,209
5714,3,4,6,3634,823,2,171
5715,3,3,29,2664,125,0,39
5716,2,5,2,2357,251,2,201
5717,4,6,20,262,258,1,46
5718,0,3,27,2325,617,0,309
5719,5,4,21,286,112,0,44
5720,0,0,15,1122,13,0,180
5721,4,5,3,2240,662,2,321
5722,0,1,19,1130,117,1,324
5723,0,0,7,852,40,1,362
5724,4,3,19,325,182,1,351
5725,0,3,22,1004,263,1,331
5726,5,1,17,295,270,1,41
5727,5,1,26,4901,659,2,175
5728,1,4,3,4975,662,2,63
5729,3,2,25,806,237,1,145
5730,2,0,7,1453,193,1,62
5731,1,3,0,3151,158,2,122
5732,0,1,15,413,573,0,44
5733,5,2,17,1357,165,1,22
5734,2,2,17,779,61,1,268
5735,3,4,1,4864,860,2,47
5736,3,0,14,1615,164,0,362
5737,1,3,27,803,392,0,57
5738,0,2,26,4471,583,2,167
5739,2,5,22,60,142,1,23
5740,4,2,23,1805,719,2,45
5741,0,6,8,4890,437,2,175
5742,1,0,11,445,267,1,219
5743,3,0,5,4078,554,2,329
5744,4,1,28,1342,411,0,26
5745,3,6,22,965,150,1,284
5746,3,2,16,2168,346,0,15
5747,1,3,28,2493,68,0,32
5748,2,2,11,1384,292,1,239
5749,5,1,6,2341,224,2,30
5750,1,2,26,1756,184,2,95
5751,2,0,0,1166,573,2,19
5752,1,6,22,189,206,1,79
5753,5,1,15,265,105,0,219
5754,5,3,11,819,5,1,255
5755,3,6,2,2196,337,2,169
5756,3,3,4,2958,247,0,90
5757,2,2,0,4287,111,2,7
5758,2,6,19,1306,127,1,196
5759,0,6,25,509,234,1,197
5760,2,6,3,2338,394,2,232
5761,5,0,15,2441,655,0,103
5762,4,1,15,2110,161,0,296
5763,2,2,23,562,627,2,281
5764,2,4,25,1460,272,1,53
5765,2,0,27,1719,379,0,289
5766,3,0,13,1128,412,0,111
5767,5,6,5,2905,486,2,97
5768,3,0,25,480,259,1,348
5769,5,3,2,751,392,2,302
5770,3,2,5,3137,917,2,215
5771,0,0,29,1397,539,0,306
5772,2,3,26,3025,580,2,118
5773,0,3,18,1076,101,1,49
5774,1,4,27,2762,96,0,268
5775,1,6,29,618,35,0,61
5776,5,5,5,426,348,2,110
5777,1,2,10,349,81,0,275
5778,2,5,24,2458,265,2,189
5779,2,2,5,1964,537,2,316
5780,5,6,14,2507,66,0,311
5781,3,4,9,543,13,1,187
5782,3,2,25,821,296,1,180
5783,4,2,0,3253,910,2,78
5784,4,3,14,2526,650,0,138
5785,4,2,21,812,307,0,329
5786,5,5,26,2255,603,2,262
5787,0,5,26,4788,216,2,327
5788,3,2,12,1220,52,1,115
5789,3,2,0,3657,884,2,168
5790,2,0,15,2053,90,0,110
5791,5,0,27,495,414,0,314
5792,4,5,12,351,24,1,363
5793,4,1,17,570,275,1,137
5794,2,2,24,3742,849,2,244
5795,5,3,25,1076,158,1,193
5796,3,4,0,3095,256,2,311
5797,3,2,28,199,601,0,204
5798,0,2,20,643,134,1,266
5799,4,5,0,2940,308,2,113
5800,4,6,15,1704,160,0,272
5801,3,1,14,1833,50,0,66
5802,4,2,27,1069,196,0,175
5803,0,5,6,734,220,2,119
5804,4,3,28,493,178,0,161
5805,1,4,21,757,525,0,210
5806,3,5,24,4937,128,2,38
5807,3,0,17,828,192,1,95
5808,2,1,6,460,473,2,203
5809,1,0,23,3112,444,2,270
5810,0,5,7,1374,79,1,30
5811,4,4,18,500,122,1,288
5812,2,6,17,870,242,1,171
5813,5,2,8,3498,851,2,235
5814,2,3,29,1848,258,0,0
5815,3,3,18,816,194,1,20
5816,2,5,3,4165,345,2,25
5817,1,3,27,2684,18,0,136
5818,0,1,19,831,240,1,210
5819,2,4,23,3662,259,2,82
5820,4,5,21,1667,512,0,55
5821,0,3,23,3856,314,2,36
5822,0,4,8,4348,742,2,44
5823,2,5,16,168,556,0,142
5824,0,6,27,935,36,0,196
5825,0,0,27,1065,238,0,144
5826,1,1,2,4229,988,2,33
5827,1,6,28,753,650,0,27
5828,1,0,3,1667,704,2,122
5829,0,6,11,374,61,1,104
5830,0,3,19,1336,107,1,307
5831,1,2,8,327,258,2,315
5832,2,1,4,1302,541,0,144
5833,3,5,18,1032,43,1,183
5834,0,4,10,1119,618,0,88
5835,4,2,21,232,333,0,10
5836,0,1,8,3673,905,2,316
5837,4,6,0,2733,170,2,119
5838,3,4,17,900,191,1,159
5839,3,3,11,1352,233,1,129
5840,0,0,7,183,75,1,183
5841,4,1,12,490,295,1,364
5842,1,6,21,2144,666,0,202
5843,3,6,11,948,286,1,32
5844,1,5,20,530,135,1,285
5845,5,3,25,237,116,1,9
5846,0,6,3,1265,591,2,4
5847,2,1,16,2662,612,0,186
5848,4,4,26,2084,117,2,140
5849,3,0,22,1166,262,1,156
5850,2,4,12,896,149,1,55
5851,0,5,29,2111,637,0,172
5852,5,0,29,2186,228,0,145
5853,2,2,3,1957,726,2,215
5854,4,0,21,1618,220,0,3
5855,1,1,21,1089,432,0,93
5856,0,3,10,2614,309,0,222
5857,4,3,26,4978,386,2,92
5858,2,3,15,1353,242,0,218
5859,0,3,18,1144,293,1,158
5860,4,1,27,776,87,0,290
5861,1,2,24,2149,202,2,15
5862,4,1,22,416,300,1,269
5863,1,0,2,200,925,2,151
5864,1,1,2,386,217,2,322
5865,4,0,14,2326,574,0,358
5866,2,5,17,653,60,1,267
5867,3,1,6,1657,771,2,15
5868,3,2,20,1105,296,1,272
5869,4,3,23,2026,944,2,107
5870,0,3,9,622,92,1,13
5871,2,3,25,1158,114,1,110
5872,0,4,27,2567,425,0,259
5873,2,3,8,3830,899,2,216
5874,4,3,3,4021,87,2,160
5875,1,2,22,1149,270,1,359
5876,2,1,13,2785,35,0,208
5877,3,3,14,1394,87,0,18
5878,2,3,19,769,99,1,256
5879,5,0,10,2960,668,0,129
5880,4,0,11,289,299,1,223
5881,5,1,25,1423,271,1,224
5882,0,3,3,4923,603,2,86
5883,3,5,17,561,61,1,228
5884,0,5,7,1271,121,1,24
5885,4,6,10,2827,492,0,219
5886,3,6,28,1851,280,0,314
5887,3,6,6,1720,655,2,87
5888,4,2,16,148,425,0,24
5889,3,5,13,684,326,0,144
5890,1,3,21,2894,236,0,90
5891,4,1,24,1798,487,2,94
5892,1,0,17,1153,209,1,50
5893,5,0,24,4898,853,2,73
5894,3,3,4,1596,77,0,133
5895,4,4,2,4774,532,2,60
5896,1,6,10,2950,417,0,342
5897,2,4,16,1060,45,0,219
5898,4,4,19,980,112,1,121
5899,3,6,23,3182,303,2,325
5900,1,5,8,1893,504,2,181
5901,2,0,12,1426,94,1,94
5902,2,1,5,1419,298,2,252
5903,5,3,9,820,90,1,62
5904,0,6,29,2827,437,0,225
5905,0,6,19,1343,35,1,277
5906,3,4,22,1384,117,1,232
5907,0,1,8,2106,237,2,74
5908,2,1,27,1966,138,0,250
5909,2,0,19,1494,77,1,250
5910,3,6,28,33,586,0,287
5911,2,3,5,1475,882,2,47
5912,0,3,3,626,167,2,248
5913,0,0,21,1994,212,0,76
5914,1,5,14,99,657,0,322
5915,0,1,17,1036,128,1,315
5916,2,5,2,2590,61,2,143
5917,1,0,8,123,973,2,186
5918,1,0,20,671,24,1,181
5919,3,1,0,2630,661,2,318
5920,0,6,25,488,19,1,4
5921,5,6,7,396,78,1,0
5922,2,1,13,228,633,0,114
5923,1,3,19,223,223,1,88
5924,4,0,3,2934,970,2,352
5925,2,4,13,2971,230,0,132
5926,2,4,21,2318,257,0,192
5927,0,1,12,1386,238,1,248
5928,4,6,10,2523,209,0,35
5929,4,2,26,319,496,2,7
5930,3,6,11,1303,246,1,7
5931,5,6,22,289,220,1,351
5932,2,1,9,58,144,1,85
5933,3,2,29,2403,533,0,125
5934,4,3,21,265,690,0,232
5935,0,5,25,1257,294,1,190
5936,1,4,6,427,139,2,0
5937,0,0,23,1372,961,2,67
5938,4,2,20,1080,24,1,154
5939,4,6,7,643,7,1,333
5940,5,3,16,103,240,0,207
5941,2,2,22,1044,275,1,47
5942,4,1,22,466,217,1,126
5943,3,1,9,1206,119,1,335
5944,4,5,28,305,691,0,98
5945,2,5,2,3099,329,2,316
5946,0,3,14,598,618,0,32
5947,3,2,17,1475,147,1,364
5948,2,3,7,872,171,1,346
5949,5,2,23,2866,53,2,257
5950,5,3,24,3351,603,2,318
5951,4,4,14,2500,418,0,88
5952,1,1,3,3062,672,2,198
5953,3,5,6,4294,815,2,75
5954,1,6,22,1194,192,1,245
5955,2,1,23,1357,403,2,266
5956,5,2,20,804,210,1,53
5957,3,5,14,767,499,0,188
5958,3,4,3,2443,254,2,144
5959,2,0,11,76,88,1,289
5960,5,1,0,1344,648,2,203
5961,2,1,16,446,293,0,248
5962,5,6,10,2141,154,0,29
5963,1,3,21,209,60,0,339
5964,1,3,6,123,310,2,42
5965,2,5,17,1490,124,1,233
5966,2,1,5,3690,557,2,108
5967,3,3,12,774,40,1,256
5968,3,5,26,103,378,2,62
5969,3,0,8,3891,269,2,102
5970,5,3,3,4334,560,2,8
5971,2,0,18,1097,164,1,185
5972,4,3,12,1467,238,1,142
5973,4,3,7,96,140,1,325
5974,1,5,6,2785,768,2,85
5975,1,0,10,2081,589,0,140
5976,5,3,14,195,192,0,225
5977,4,4,21,1413,676,0,87
5978,0,3,6,1541,887,2,301
5979,3,1,9,417,289,1,240
5980,4,1,4,2267,678,0,146
5981,3,3,27,1343,10,0,155
5982,1,1,14,90,221,0,127
5983,4,4,24,4048,656,2,216
5984,0,1,11,22,256,1,83
5985,4,0,9,1282,114,1,202
5986,0,2,5,326,928,2,257
5987,3,6,1,2974,396,2,275
5988,5,3,14,261,204,0,121
5989,1,0,12,941,108,1,153
5990,3,1,4,710,529,0,94
5991,3,2,5,2427,752,2,167
5992,1,1,16,518,28,0,347
5993,2,4,27,2201,299,0,97
5994,4,2,28,823,550,0,120
5995,1,0,7,1316,9,1,189
5996,2,3,28,2088,470,0,64
5997,4,1,1,3904,772,2,289
5998,1,0,1,2727,778,2,209
5999,4,3,7,175,75,1,150
6000,5,2,10,1957,301,0,310
6001,1,0,19,677,25,1,349
6002,0,4,23,3694,423,2,101
6003,2,2,0,491,578,2,13
6004,3,6,13,2579,402,0,26
6005,5,0,13,2095,165,0,294
6006,2,6,15,2542,156,0,305
6007,2,0,20,1069,290,1,181
6008,4,1,2,2592,455,2,7
6009,5,5,9,207,223,1,133
6010,1,4,27,808,663,0,116
6011,3,1,28,1852,419,0,292
6012,2,1,11,219,82,1,32
6013,5,1,7,314,134,1,185
6014,2,1,17,574,216,1,162
6015,1,1,9,600,13,1,340
6016,3,2,3,2917,348,2,121
6017,2,4,10,803,473,0,51
6018,4,2,7,1196,197,1,21
6019,1,3,21,1891,156,0,32
6020,5,3,19,922,134,1,224
6021,5,1,27,378,123,0,227
6022,2,1,9,690,42,1,230
6023,4,5,13,1840,500,0,50
6024,1,5,13,1354,291,0,213
6025,4,3,6,3438,792,2,247
6026,5,0,20,1370,241,1,235
6027,3,0,29,1291,411,0,321
6028,5,5,6,1512,650,2,185
6029,2,6,8,1339,116,2,271
6030,4,5,12,1025,126,1,170
6031,2,4,4,1240,151,0,184
6032,1,1,13,1838,432,0,322
6033,0,0,28,2999,592,0,35
6034,4,3,6,725,260,2,85
6035,2,1,18,1348,242,1,262
6036,4,5,27,954,86,0,246
6037,4,2,0,4836,339,2,185
6038,3,3,21,879,348,0,236
6039,4,2,22,428,123,1,165
6040,3,4,0,3170,68,2,213
6041,5,1,7,1222,81,1,265
6042,5,0,3,2066,656,2,361
6043,1,1,20,1175,230,1,362
6044,1,2,4,2261,527,0,274
6045,5,6,21,2113,302,0,355
6046,5,3,29,573,686,0,40
6047,3,0,2,1273,704,2,232
6048,4,6,4,228,696,0,349
6049,3,4,29,1916,202,0,346
6050,5,1,24,603,246,2,98
6051,5,1,9,586,167,1,235
6052,4,4,29,234,602,0,37
6053,5,1,1,1227,898,2,273
6054,3,1,11,239,54,1,168
6055,0,0,0,4807,812,2,182
6056,0,0,26,4653,149,2,292
6057,0,5,1,2137,739,2,92
6058,3,5,29,2171,278,0,311
6059,3,2,1,966,643,2,4
6060,0,5,29,351,324,0,228
6061,2,4,6,3997,946,2,79
6062,5,5,29,1555,277,0,324
6063,3,6,12,862,183,1,59
6064,2,0,16,670,643,0,120
6065,5,4,16,753,135,0,55
6066,3,6,10,1746,680,0,231
6067,5,2,9,804,18,1,196
6068,2,2,7,1204,132,1,59
6069,4,5,13,196,158,0,34
6070,0,5,16,537,238,0,32
6071,1,5,22,1274,179,1,288
6072,4,5,0,1392,840,2,205
6073,2,1,24,713,199,2,162
6074,0,6,21,1294,161,0,188
6075,2,1,25,528,54,1,91
6076,0,0,28,534,582,0,271
6077,3,0,16,2543,113,0,269
6078,0,0,9,774,249,1,297
6079,3,6,26,610,914,2,89
6080,5,2,26,4926,600,2,64
6081,1,0,3,1648,959,2,105
6082,3,6,7,853,250,1,73
6083,0,3,29,611,276,0,20
6084,4,2,8,1376,420,2,91
6085,5,6,1,4441,231,2,154
6086,3,5,17,344,117,1,20
6087,3,0,10,2788,640,0,222
6088,0,2,12,435,273,1,164
6089,1,2,7,233,36,1,34
6090,2,4,17,1393,190,1,6
6091,4,5,1,945,121,2,53
6092,2,3,2,4859,861,2,10
6093,1,6,19,953,189,1,168
6094,2,5,18,1445,269,1,213
6095,4,2,29,1908,409,0,122
6096,1,4,24,3513,954,2,158
6097,5,6,26,2200,651,2,54
6098,2,2,20,1110,10,1,44
6099,3,4,20,1388,71,1,298
6100,1,4,27,2325,91,0,3
6101,3,4,20,831,225,1,79
6102,1,4,3,4230,678,2,294
6103,3,5,0,3395,864,2,325
6104,4,0,27,426,462,0,201
6105,5,3,13,2227,10,0,147
6106,5,0,2,3805,783,2,35
6107,5,2,18,15,290,1,232
6108,2,3,28,176,438,0,350
6109,4,3,8,2872,521,2,307
6110,4,6,24,1538,462,2,203
6111,3,5,10,2117,386,0,110
6112,3,4,9,1500,49,1,276
6113,4,0,12,992,274,1,185
6114,2,5,21,2902,649,0,96
6115,0,1,24,4051,1000,2,117
6116,4,0,18,863,147,1,153
6117,4,6,11,43,192,1,299
6118,4,2,3,1000,431,2,234
6119,1,5,16,870,137,0,4
6120,0,3,16,564,370,0,310
6121,1,2,18,1019,292,1,314
6122,0,6,7,600,175,1,62
6123,1,2,28,836,271,0,288
6124,4,2,13,753,130,0,120
6125,0,0,17,1179,31,1,132
6126,3,2,16,529,472,0,82
6127,0,0,19,1470,255,1,56
6128,5,1,23,1334,745,2,95
6129,0,1,16,623,63,0,256
6130,0,3,29,927,347,0,174
6131,5,3,17,904,219,1,26
6132,0,6,25,603,249,1,26
6133,2,6,23,4643,445,2,190
6134,5,2,22,299,50,1,20
6135,1,6,0,1174,298,2,16
6136,2,3,20,746,28,1,130
6137,1,0,18,1384,47,1,82
6138,0,3,14,220,53,0,63
6139,2,6,4,2044,431,0,108
6140,3,0,9,745,205,1,209
6141,3,5,16,2992,692,0,253
6142,4,1,15,1003,428,0,9
6143,3,4,8,4703,396,2,330
6144,0,5,2,3870,652,2,250
6145,0,1,15,531,429,0,137
6146,4,0,22,102,130,1,147
6147,2,5,4,2464,659,0,258
6148,1,5,13,363,623,0,133
6149,1,4,9,817,32,1,313
6150,4,4,24,245,992,2,161
6151,1,4,23,3455,800,2,114
6152,0,4,24,2969,254,2,56
6153,1,2,18,1408,134,1,248
6154,5,3,11,563,206,1,285
6155,2,6,4,213,564,0,74
6156,2,3,27,1969,60,0,199
6157,3,0,2,834,534,2,247
6158,4,3,2,3964,550,2,277
6159,5,5,28,171,170,0,190
6160,4,2,12,1136,161,1,328
6161,5,5,1,3780,760,2,70
6162,2,5,9,778,213,1,178
6163,3,0,20,998,297,1,207
6164,5,5,24,1523,224,2,23
6165,4,3,11,535,276,1,304
6166,2,3,28,2072,575,0,59
6167,1,1,29,795,120,0,316
6168,0,3,10,2534,656,0,87
6169,2,1,15,1054,560,0,95
6170,4,3,1,552,226,2,8
6171,4,0,6,474,130,2,177
6172,4,6,12,1097,183,1,186
6173,0,0,19,1066,20,1,363
6174,0,2,10,614,675,0,185
6175,0,6,10,1992,597,0,159
6176,3,0,11,41,280,1,81
6177,3,4,0,4403,114,2,157
6178,3,3,4,882,304,0,336
6179,5,2,19,1198,256,1,178
6180,3,1,15,2930,381,0,249
6181,3,0,28,1553,159,0,159
6182,2,2,17,183,187,1,139
6183,5,1,23,3306,309,2,71
6184,3,1,21,475,360,0,348
6185,0,2,21,2097,278,0,72
6186,2,1,21,1041,141,0,353
6187,4,3,29,1799,515,0,318
6188,4,6,28,2768,602,0,344
6189,5,2,8,1335,888,2,121
6190,0,2,18,934,53,1,322
6191,1,0,21,1316,90,0,38
6192,2,5,29,2995,305,0,198
6193,2,3,6,1914,667,2,272
6194,3,2,15,1630,575,0,159
6195,2,2,19,133,221,1,237
6196,2,3,3,2783,960,2,193
6197,5,2,1,4053,563,2,342
6198,5,4,28,1408,144,0,121
6199,5,0,19,1190,167,1,171
6200,4,2,2,3460,998,2,263
6201,1,2,0,1392,668,2,66
6202,0,3,23,2737,263,2,39
6203,1,0,17,839,255,1,152
6204,2,3,21,22,295,0,141
6205,3,6,21,2195,439,0,131
6206,1,2,5,1719,411,2,103
6207,4,0,11,1417,137,1,73
6208,5,3,7,1333,226,1,294
6209,3,6,6,3765,138,2,361
6210,4,2,12,623,199,1,225
6211,2,2,10,2039,415,0,26
6212,1,3,28,2650,392,0,341
6213,4,5,18,998,209,1,130
6214,0,6,11,475,247,1,215
6215,1,1,8,4090,239,2,86
6216,5,4,29,2928,221,0,168
6217,5,1,9,479,18,1,150
6218,5,3,5,965,591,2,143
6219,1,5,22,1116,47,1,22
6220,2,5,21,1451,639,0,349
6221,3,2,8,1587,599,2,234
6222,2,3,3,2911,451,2,80
6223,2,1,14,38,156,0,115
6224,0,1,18,845,70,1,275
6225,4,4,23,318,930,2,67
6226,0,2,18,1351,78,1,293
6227,5,1,29,266,260,0,195
6228,3,4,2,2758,885,2,99
6229,3,1,24,4244,407,2,35
6230,0,0,25,1151,171,1,176
6231,4,3,17,255,233,1,93
6232,5,3,3,2884,797,2,227
6233,1,4,20,982,162,1,227
6234,5,4,14,1266,670,0,77
6235,0,2,22,269,148,1,278
6236,4,6,5,4499,137,2,352
6237,0,0,22,811,90,1,119
6238,1,3,3,3074,736,2,347
6239,5,5,12,1434,289,1,330
6240,4,2,25,44,290,1,51
6241,3,2,28,950,110,0,150
6242,4,2,24,3122,872,2,98
6243,0,6,1,4077,371,2,38
6244,5,0,24,1294,938,2,266
6245,2,0,2,4442,890,2,359
6246,3,2,0,279,408,2,67
6247,2,3,23,1538,120,2,115
6248,1,4,17,1219,106,1,102
6249,2,6,6,1772,482,2,49
6250,3,1,27,2780,95,0,170
6251,5,2,11,380,29,1,22
6252,1,2,19,977,262,1,0
6253,1,3,21,83,542,0,336
6254,4,6,18,566,51,1,231
6255,2,6,22,16,93,1,170
6256,4,4,2,4484,773,2,327
6257,0,5,5,2919,448,2,361
6258,0,6,11,1369,225,1,316
6259,0,2,13,1276,534,0,131
6260,3,6,15,1996,206,0,118
6261,2,0,29,1451,554,0,339
6262,0,2,9,400,207,1,202
6263,1,5,23,1045,929,2,74
6264,5,6,29,2826,29,0,115
6265,0,1,5,3522,80,2,299
6266,3,1,17,1380,163,1,253
6267,4,1,7,552,213,1,295
6268,1,3,2,3141,255,2,209
6269,1,6,25,423,265,1,362
6270,0,4,6,630,91,2,299
6271,4,6,25,517,54,1,21
6272,1,3,7,1070,43,1,185
6273,2,3,8,3149,216,2,1
6274,2,5,13,949,612,0,355
6275,1,3,3,4567,277,2,220
6276,5,0,16,2422,570,0,70
6277,0,2,27,2654,120,0,59
6278,5,2,11,581,298,1,340
6279,0,0,17,1492,293,1,37
6280,1,4,22,12,292,1,127
6281,0,4,16,2846,318,0,278
6282,5,0,16,2971,342,0,301
6283,2,6,13,1811,207,0,47
6284,1,5,18,1299,294,1,194
6285,4,2,13,702,422,0,271
6286,5,1,13,448,386,0,288
6287,4,4,27,416,72,0,86
6288,1,2,11,1068,100,1,216
6289,2,5,22,1111,244,1,345
6290,2,0,12,389,114,1,288
6291,1,6,12,734,286,1,225
6292,0,2,0,4297,728,2,263
6293,3,4,16,1384,429,0,214
6294,3,2,7,1106,105,1,102
6295,3,4,4,385,419,0,70
6296,1,1,16,1770,602,0,107
6297,2,6,11,36,189,1,299
6298,2,0,27,1198,186,0,139
6299,3,0,22,1163,37,1,109
6300,5,4,11,1027,298,1,357
6301,1,4,18,92,92,1,151
6302,3,3,20,1364,200,1,117
6303,2,3,6,1092,942,2,270
6304,1,5,20,290,69,1,46
6305,1,4,18,268,230,1,211
6306,3,1,10,25,128,0,73
6307,2,4,8,1337,978,2,84
6308,3,0,16,1466,540,0,302
6309,4,1,17,1222,281,1,305
6310,5,4,19,505,40,1,153
6311,1,1,3,3482,510,2,106
6312,2,2,16,869,666,0,66
6313,0,5,8,2460,413,2,18
6314,1,6,18,523,64,1,320
6315,3,0,17,809,183,1,50
6316,0,1,9,1039,270,1,112
6317,4,1,17,158,249,1,147
6318,3,1,19,803,289,1,11
6319,1,1,7,1190,107,1,56
6320,3,2,23,2015,905,2,257
6321,0,2,25,1241,160,1,140
6322,0,3,24,2770,935,2,201
6323,2,4,14,677,322,0,305
6324,0,1,2,1590,50,2,45
6325,1,3,19,1109,178,1,325
6326,0,0,11,1334,173,1,331
6327,3,1,8,2011,266,2,342
6328,4,3,28,1823,317,0,334
6329,5,0,23,4095,811,2,305
6330,0,5,15,2083,134,0,273
6331,3,2,22,1208,180,1,194
6332,1,6,1,1420,990,2,343
6333,3,5,1,580,536,2,263
6334,1,4,12,1302,18,1,350
6335,5,0,10,590,544,0,334
6336,2,1,7,1371,19,1,2
6337,3,3,2,4903,161,2,207
6338,3,5,29,1687,462,0,285
6339,4,5,17,1194,180,1,271
6340,2,1,28,1258,353,0,352
6341,2,4,3,330,172,2,254
6342,1,1,17,645,103,1,63
6343,2,4,28,2603,17,0,117
6344,1,1,22,1410,17,1,184
6345,5,3,15,259,92,0,4
6346,4,1,28,2623,172,0,354
6347,2,2,17,1165,104,1,201
6348,5,1,22,37,229,1,54
6349,3,2,12,1149,81,1,69
6350,3,5,18,928,21,1,180
6351,4,6,25,1049,90,1,25
6352,0,3,11,268,230,1,195
6353,5,0,4,931,417,0,353
6354,0,4,23,1228,282,2,161
6355,0,4,26,2979,447,2,197
6356,1,2,23,168,823,2,18
6357,2,6,0,2189,737,2,246
6358,0,6,4,1841,89,0,250
6359,3,4,11,1169,181,1,15
6360,5,4,10,2747,238,0,341
6361,2,4,9,1318,139,1,207
6362,4,4,29,2020,327,0,83
6363,5,3,5,2634,592,2,170
6364,2,1,22,782,153,1,70
6365,5,1,21,508,590,0,357
6366,1,1,6,1962,852,2,238
6367,4,0,10,983,309,0,288
6368,2,1,19,1496,85,1,65
6369,3,2,16,1128,271,0,119
6370,2,6,29,2761,259,0,354
6371,3,6,26,1417,230,2,117
6372,4,3,29,2410,79,0,93
6373,1,4,5,3103,148,2,147
6374,3,4,4,1359,400,0,63
6375,3,3,0,4685,869,2,164
6376,1,0,18,743,172,1,159
6377,1,6,19,1478,175,1,84
6378,0,6,24,1469,680,2,131
6379,5,4,13,2165,94,0,14
6380,3,2,9,1138,176,1,285
6381,3,6,20,1097,250,1,300
6382,4,6,29,1674,574,0,104
6383,1,6,27,1498,566,0,35
6384,3,4,24,3853,136,2,116
6385,3,2,27,694,458,0,23
6386,4,1,10,1271,237,0,308
6387,4,3,5,4695,685,2,11
6388,5,6,6,2688,981,2,194
6389,0,2,28,766,36,0,204
6390,5,6,8,3706,973,2,316
6391,1,3,5,576,444,2,160
6392,0,2,6,1745,963,2,267
6393,3,3,0,1094,460,2,346
6394,1,0,4,1913,521,0,14
6395,0,0,9,731,100,1,3
6396,0,2,12,393,242,1,302
6397,4,0,10,2668,402,0,232
6398,3,2,19,974,69,1,85
6399,1,1,25,804,271,1,125
6400,0,0,4,1340,409,0,113
6401,5,6,21,1854,31,0,29
6402,3,6,29,999,257,0,242
6403,5,0,22,265,280,1,336
6404,3,3,12,1355,148,1,49
6405,5,4,14,2946,636,0,221
6406,1,5,18,778,178,1,76
6407,3,3,8,2611,502,2,134
